Index	higherClassification
Actinopterygii	.*?\|Polypteriformes\|.*?
Plants	.*?\|Polypterocarpus\|.*?
Plants	.*?\|Polypterospermum\|.*?
Bryophytes	.*?\|Polyssaievia\|.*?
Arthropoda	.*?\|Polystomurum\|.*?
Foraminifera	.*?\|Polythalamea\|.*?
Bryophytes	.*?\|Polytrichaceae\|.*?
Bacteria	.*?\|Polytrichoides\|.*?
Bryophytes	.*?\|Polytrichopsida\|.*?
Chlorophyta	.*?\|Polytripa\|.*?
Angiosperms	.*?\|Pontederia\|.*?
Angiosperms	.*?\|Pontederiaceae\|.*?
Mollusca	.*?\|Popula\|.*?
Mollusca	.*?\|Porcaconus\|.*?
Bryophytes	.*?\|Porellaceae\|.*?
Porifera	.*?\|Porifera\|.*?
Crustacea	.*?\|Porocephalida\|.*?
Pteridophytes	.*?\|Porodendron\|.*?
Rhodophyta	.*?\|Porphyridiophyceae\|.*?
Viruses	.*?\|Portogloboviridae\|.*?
Angiosperms	.*?\|Portulacaceae\|.*?
Crustacea	.*?\|Portunidae\|.*?
Viruses	.*?\|Pospiviroidae\|.*?
Plants	.*?\|Potamocarpites\|.*?
Plants	.*?\|Potamogenites\|.*?
Angiosperms	.*?\|Potamogetonaceae\|.*?
Angiosperms	.*?\|Potamophyllites\|.*?
Rhodophyta	.*?\|Potentillina\|.*?
Pteridophytes	.*?\|Pothocitopsis\|.*?
Plants	.*?\|Potonieisporites\|.*?
Plants	.*?\|Potonieitriradites\|.*?
Bryophytes	.*?\|Pottiaceae\|.*?
Viruses	.*?\|Potyviridae\|.*?
Viruses	.*?\|Poxviridae\|.*?
Blattodea	.*?\|Pozabudnutie\|.*?
Plants	.*?\|Praecolpatites\|.*?
Chlorophyta	.*?\|Prasinococcales\|.*?
Plants	.*?\|Prasinodermatophyta\|.*?
Chlorophyta	.*?\|Prasinophyceae\|.*?
Chlorophyta	.*?\|Prasinophyta\|.*?
Chlorophyta	.*?\|Prasinophytae\|.*?
Chlorophyta	.*?\|Prasinophytina\|.*?
Chlorophyta	.*?\|Prasiolales\|.*?
Angiosperms	.*?\|Prasium\|.*?
Protists	.*?\|Preaxostyla\|.*?
Plants	.*?\|Preissleria\|.*?
Angiosperms	.*?\|Prenanthes\|.*?
Animals	.*?\|Priapulida\|.*?
Animals	.*?\|Priapulomorpha\|.*?
Tetrapoda	.*?\|Primates\|.*?
Chlorophyta	.*?\|Primicorallina\|.*?
Angiosperms	.*?\|Primulaceae\|.*?
Plants	.*?\|Primuspollenites\|.*?
Angiosperms	.*?\|Prinos\|.*?
Bryophytes	.*?\|Prionodontaceae\|.*?
Crustacea	.*?\|Priscansermarinus\|.*?
Angiosperms	.*?\|Pritchardites\|.*?
Animals	.*?\|Proarticulata\|.*?
Bacteria	.*?\|Proaulopora\|.*?
Animals	.*?\|Problematica\|.*?
Plants	.*?\|Problematospermum\|.*?
Plants	.*?\|Prochondrites\|.*?
Insecta	.*?\|Progonophlebia\|.*?
Insecta	.*?\|Progonopteryx\|.*?
Plants	.*?\|Progymnospermophyta\|.*?
Plants	.*?\|Progymnospermopsida\|.*?
Bacteria	.*?\|Prokaryota\|(.*?\|)?Bacteria\|.*?
Life	.*?\|Prokaryota\|$
Archaea	.*?\|Prokaryota\|Archaea\|.*?
Archaea	.*?\|Promethearchaeati\|.*?
Plants	.*?\|Propalmophyllum\|.*?
Arthropoda	.*?\|Proricaris\|.*?
Angiosperms	.*?\|Proserpinaca\|.*?
Hemiptera	.*?\|Prosigara\|.*?
Arthropoda	.*?\|Prosomapoda\|$
Pteridophytes	.*?\|Prosseria\|.*?
Ciliophora	.*?\|Prostomatea\|.*?
Insecta	.*?\|Protanisoptera\|.*?
Angiosperms	.*?\|Protea\|.*?
Angiosperms	.*?\|Proteaceae\|.*?
Angiosperms	.*?\|Proteacites\|.*?
Angiosperms	.*?\|Proteales\|.*?
Insecta	.*?\|Protelytroptera\|.*?
Bacteria	.*?\|Proteobacteria\|.*?
Plants	.*?\|Proteophyllum\|.*?
Protists	.*?\|Protista\|(.*?\|)?Acantharia\|.*?
Protists	.*?\|Protista\|(.*?\|)?Aulax\|.*?
Ciliophora	.*?\|Protista\|(.*?\|)?Ciliophora\|.*?
Protists	.*?\|Protista\|(.*?\|)?Dujardinia\|.*?
Protists	.*?\|Protista\|(.*?\|)?Filosa\|.*?
Protists	.*?\|Protista\|(.*?\|)?Lobularia\|.*?
Protists	.*?\|Protista\|(.*?\|)?Mastigophora\|.*?
Protists	.*?\|Protista\|(.*?\|)?Podosphaera\|.*?
Protists	.*?\|Protista\|(.*?\|)?Radiolaria\|.*?
Protists	.*?\|Protista\|(.*?\|)?Retaria\|$
Protists	.*?\|Protista\|(.*?\|)?Rhizosphaera\|.*?
Foraminifera	.*?\|Protista\|(.*?\|)?Siphonaptera\|.*?
Protists	.*?\|Protista\|(.*?\|)?Testacea\|.*?
Protists	.*?\|Protista\|(.*?\|)?Trichonema\|.*?
Protists	.*?\|Protista\|(.*?\|)?Tuber\|.*?
Protists	.*?\|Protista\|(.*?\|)?Vanella\|.*?
Protists	.*?\|Protista\|(.*?\|)?Zygoptera\|.*?
Protists	.*?\|Protista\|$
Angiosperms	.*?\|Protoacerophyllum\|.*?
Pteridophytes	.*?\|Protobarinophyton\|.*?
Blattodea	.*?\|Protoblattinopsis\|.*?
Arthropoda	.*?\|Protocaris\|.*?
Tetrapoda	.*?\|Protoceratopsidae\|.*?
Coleoptera	.*?\|Protocoleoptera\|.*?
Fungi	.*?\|Protocolletotrichum\|.*?
Mollusca	.*?\|Protoconchoididae\|.*?
Protists	.*?\|Protoctista\|$
Angiosperms	.*?\|Protodaphne\|.*?
Pteridophytes	.*?\|Protohyenia\|.*?
Pteridophytes	.*?\|Protolepidodendraceae\|.*?
Pteridophytes	.*?\|Protolepidodendropsis\|.*?
Insecta	.*?\|Protomeroptera\|.*?
Fungi	.*?\|Protomycetaceae\|.*?
Angiosperms	.*?\|Protophyllum\|.*?
Plants	.*?\|Protopinus\|.*?
Plants	.*?\|Protopteridium\|.*?
Insecta	.*?\|Protorthoptera\|.*?
Plants	.*?\|Protosalvinia\|.*?
Chlorophyta	.*?\|Protosiphonales\|.*?
Animals	.*?\|Protostomia\|(.*?\|)?Gastrotricha\|.*?
Mollusca	.*?\|Protostomia\|(.*?\|)?Punica\|.*?
Animals	.*?\|Protostomia\|(.*?\|)?Spiralia\|$
Animals	.*?\|Protostomia\|$
Animals	.*?\|Protostomia\|Gnathifera\|.*?
Nematoda	.*?\|Protostrongylidae\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Acantharia\|.*?
Ciliophora	.*?\|Protozoa\|(.*?\|)?Ciliophora\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Clautriavia\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Mastigophora\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Podosphaera\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Radiolaria\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Retaria\|$
Protists	.*?\|Protozoa\|(.*?\|)?Rhizosphaera\|.*?
Foraminifera	.*?\|Protozoa\|(.*?\|)?Siphonaptera\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Testacea\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Trichonema\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Tuber\|.*?
Protists	.*?\|Protozoa\|(.*?\|)?Zygoptera\|.*?
Protists	.*?\|Protozoa\|$
Insecta	.*?\|Protozygoptera\|.*?
Plants	.*?\|Protuberantia\|.*?
Arthropoda	.*?\|Protura\|.*?
Protists	.*?\|Prymnesiophyta\|.*?
Pteridophytes	.*?\|Prynadaeopteris\|.*?
Pteridophytes	.*?\|Psammopteris\|.*?
Vertebrata	.*?\|Psarolepis\|.*?
Nematoda	.*?\|Pseudabbreviata\|.*?
Rhodophyta	.*?\|Pseudaethesolithon\|.*?
Insecta	.*?\|Pseudoacridites\|.*?
Rhodophyta	.*?\|Pseudoanthos\|.*?
Insecta	.*?\|Pseudochauliodites\|.*?
Chlorophyta	.*?\|Pseudocodium\|.*?
Angiosperms	.*?\|Pseudoengelhardtia\|.*?
Insecta	.*?\|Pseudohomothetus\|.*?
Plants	.*?\|Pseudoissinella\|.*?
Arthropoda	.*?\|Pseudoiulia\|.*?
Plants	.*?\|Pseudokamaena\|.*?
Plants	.*?\|Pseudomoellerina\|.*?
Bacteria	.*?\|Pseudomonadati\|.*?
Blattodea	.*?\|Pseudomopidae\|.*?
Plants	.*?\|Pseudonothofagidites\|.*?
Insecta	.*?\|Pseudopalingenia\|.*?
Insecta	.*?\|Pseudopaolia\|.*?
Fungi	.*?\|Pseudoperisporiaceae\|.*?
Fungi	.*?\|Pseudopezizites\|.*?
Angiosperms	.*?\|Pseudophragmites\|.*?
Plants	.*?\|Pseudopiaea\|.*?
Angiosperms	.*?\|Pseudoprotophyllum\|.*?
Plants	.*?\|Pseudoreticulatispora\|.*?
Plants	.*?\|Pseudorhipidopsis\|.*?
Plants	.*?\|Pseudorondites\|.*?
Protists	.*?\|Pseudoschizaea\|.*?
Arachnida	.*?\|Pseudoscorpiones\|.*?
Fungi	.*?\|Pseudosphaerialites\|.*?
Chlorophyta	.*?\|Pseudosphaerocystis\|.*?
Plants	.*?\|Pseudostacheoides\|.*?
Plants	.*?\|Pseudostromatopora\|.*?
Insecta	.*?\|Pseudotermes\|.*?
Chlorophyta	.*?\|Pseudotetracystis\|.*?
Plants	.*?\|Pseudouralia\|.*?
Lepidoptera	.*?\|Pseudozizeeria\|.*?
Plants	.*?\|Psilalacinites\|.*?
Plants	.*?\|Psilamonoporites\|.*?
Plants	.*?\|Psilatriporites\|.*?
Diptera	.*?\|Psilidae\|.*?
Plants	.*?\|Psilophytophyta\|.*?
Pteridophytes	.*?\|Psilotaceae\|.*?
Plants	.*?\|Psilotopsis\|.*?
Tetrapoda	.*?\|Psittacidae\|.*?
Tetrapoda	.*?\|Psittaciformes\|.*?
Tetrapoda	.*?\|Psittacosauridae\|.*?
Psocodea	.*?\|Psocodea\|.*?
Psocodea	.*?\|Psocoptera\|.*?
Tetrapoda	.*?\|Psophiidae\|.*?
Diptera	.*?\|Psychodidae\|.*?
Gymnosperms	.*?\|Psygmocarpus\|.*?
Gymnosperms	.*?\|Psygmocladus\|.*?
Gymnosperms	.*?\|Psygmostrobophyllum\|.*?
Gymnosperms	.*?\|Psygmostrobus\|.*?
Plants	.*?\|Psylophyllum\|.*?
Plants	.*?\|Pteleacarpum\|.*?
Vertebrata	.*?\|Pteraspidomorphi\|.*?
Pteridophytes	.*?\|Pteridaceae\|.*?
Plants	.*?\|Pteridobiotina\|$
Pteridophytes	.*?\|Pteridophyta\|.*?
Pteridophytes	.*?\|Pteridophytanae\|.*?
Pteridophytes	.*?\|Pteridophytes\|.*?
Plants	.*?\|Pteridospermophyta\|.*?
Plants	.*?\|Pterigophycos\|.*?
Bryophytes	.*?\|Pterigynandraceae\|.*?
Tetrapoda	.*?\|Pternistes\|.*?
Plants	.*?\|Pterobalanus\|.*?
Bryophytes	.*?\|Pterobryaceae\|.*?
Plants	.*?\|Pterocarpites\|.*?
Angiosperms	.*?\|Pterocaryoxylon\|.*?
Chlorophyta	.*?\|Pteromonas\|.*?
Insecta	.*?\|Pteronepionites\|.*?
Lepidoptera	.*?\|Pterophoridae\|.*?
Fungi	.*?\|Pterulaceae\|.*?
Plants	.*?\|Pterygospermum\|.*?
Diptera	.*?\|Pterygota\|(.*?\|)?Diptera\|.*?
Plecoptera	.*?\|Pterygota\|Plecoptera\|.*?
Trichoptera	.*?\|Pterygota\|Trichoptera\|.*?
Tetrapoda	.*?\|Ptiliogonatidae\|.*?
Plants	.*?\|Ptilocarpus\|.*?
Plants	.*?\|Ptilorachis\|.*?
Bryophytes	.*?\|Ptychomitriaceae\|.*?
Bryophytes	.*?\|Ptychomniaceae\|.*?
Plants	.*?\|Ptychopteris\|.*?
Plants	.*?\|Ptychotesta\|.*?
Vertebrata	.*?\|Ptyctolepis\|.*?
Plants	.*?\|Punctatisporites\|.*?
Angiosperms	.*?\|Punicites\|.*?
Angiosperms	.*?\|Putranjivaceae\|.*?
Chlorophyta	.*?\|Pycnococcaceae\|.*?
Arthropoda	.*?\|Pycnogonida\|.*?
Crustacea	.*?\|Pycnogonites\|.*?
Plants	.*?\|Pycnois\|.*?
Fungi	.*?\|Pycnomyces\|.*?
Tetrapoda	.*?\|Pycnonotidae\|.*?
Bryophytes	.*?\|Pylaisiadelphaceae\|.*?
Lepidoptera	.*?\|Pyralidae\|.*?
Chlorophyta	.*?\|Pyramimonadophyceae\|.*?
Fungi	.*?\|Pyrenomycetes\|.*?
Diptera	.*?\|Pyrgotidae\|.*?
Angiosperms	.*?\|Pyrola\|.*?
Protists	.*?\|Pyrrophycophyta\|.*?
Protists	.*?\|Pythiales\|.*?
Fungi	.*?\|Pyxidiophoraceae\|.*?
Blattodea	.*?\|Qilianiblatta\|.*?
Vertebrata	.*?\|Qilinyu\|.*?
Chlorophyta	.*?\|Quadrigula\|.*?
Protists	.*?\|Quadrireticulum\|.*?
Animals	.*?\|Quaestio\|.*?
Fungi	.*?\|Quatsinoporites\|.*?
Angiosperms	.*?\|Quiinaceae\|.*?
Angiosperms	.*?\|Quillajaceae\|.*?
Viruses	.*?\|quintoviricetes\|.*?
Pteridophytes	.*?\|Rachiopteris\|.*?
Bryophytes	.*?\|Racopilaceae\|.*?
Pteridophytes	.*?\|Radicites\|.*?
Plants	.*?\|Radicopsis\|.*?
Plants	.*?\|Radiculites\|.*?
Chlorophyta	.*?\|Radiococcaceae\|.*?
Arthropoda	.*?\|Radiodonta\|.*?
Plants	.*?\|Radiophyton\|.*?
Ciliophora	.*?\|Radiosperma\|.*?
Plants	.*?\|Radiospermum\|.*?
Protists	.*?\|Radiozoa\|.*?
Bryophytes	.*?\|Radulaceae\|.*?
Neuropterida	.*?\|Rafaelidae\|.*?
Plants	.*?\|Raistrickia\|.*?
Tetrapoda	.*?\|Rallidae\|.*?
Tetrapoda	.*?\|Ralliformes\|.*?
Plants	.*?\|Ramanujamiaspora\|.*?
Insecta	.*?\|Rambouskia\|.*?
Plants	.*?\|Ramicalamus\|.*?
Vertebrata	.*?\|Ramirosuarezia\|.*?
Tetrapoda	.*?\|Ramphastidae\|.*?
Animals	.*?\|Rangeomorpha\|.*?
Plants	.*?\|Raniganjiasaccites\|.*?
Angiosperms	.*?\|Ranunculaceae\|.*?
Angiosperms	.*?\|Ranunculaecarpus\|.*?
Angiosperms	.*?\|Ranunculales\|.*?
Tetrapoda	.*?\|Raorchestes\|.*?
Angiosperms	.*?\|Rapateaceae\|.*?
Angiosperms	.*?\|Raphanus\|.*?
Neuropterida	.*?\|Raphidioptera\|.*?
Chlorophyta	.*?\|Raphidocelis\|.*?
Protists	.*?\|Raphidophyceae\|.*?
Gymnosperms	.*?\|Raumeria\|.*?
Angiosperms	.*?\|Reaumuriaceae\|.*?
Pteridophytes	.*?\|Rebuchia\|.*?
Insecta	.*?\|Rectineura\|.*?
Insecta	.*?\|Reculida\|.*?
Insecta	.*?\|Reculoidea\|.*?
Bryophytes	.*?\|Regmatodontaceae\|.*?
Crustacea	.*?\|Rehbachiella\|.*?
Plants	.*?\|Reinschia\|.*?
Crustacea	.*?\|Remipedia\|.*?
Plants	.*?\|Renbernia\|.*?
Angiosperms	.*?\|Renealmia\|.*?
Viruses	.*?\|Reovirales\|.*?
Viruses	.*?\|Reoviridae\|.*?
Viruses	.*?\|repensiviricetes\|.*?
Tetrapoda	.*?\|Reptilia\|.*?
Angiosperms	.*?\|Reseda\|.*?
Viruses	.*?\|resentoviricetes\|.*?
Angiosperms	.*?\|Restiacites\|.*?
Protists	.*?\|Retaria\|(.*?\|)?Radiolaria\|.*?
Foraminifera	.*?\|Retaria\|(.*?\|)?Siphonaptera\|.*?
Protists	.*?\|Reticularea\|(.*?\|)?Acantharia\|.*?
Protists	.*?\|Reticularea\|$
Bivalvia	.*?\|Reticulatus\|.*?
Plants	.*?\|Reticutis\|.*?
Arthropoda	.*?\|Retifacies\|.*?
Plants	.*?\|Retihexacolpites\|.*?
Plants	.*?\|Retiinaperturites\|.*?
Plants	.*?\|Retinonacolpites\|.*?
Plants	.*?\|Retioctacolpites\|.*?
Plants	.*?\|Retiofucus\|.*?
Plants	.*?\|Retipentacolpites\|.*?
Plants	.*?\|Retipilonapites\|.*?
Viruses	.*?\|Retroviridae\|.*?
Plants	.*?\|Retusotriletes\|.*?
Viruses	.*?\|revtraviricetes\|.*?
Plants	.*?\|Rhabdocarpos\|.*?
Nematoda	.*?\|Rhabdochonidae\|.*?
Angiosperms	.*?\|Rhabdodendraceae\|.*?
Plants	.*?\|Rhabdophyton\|.*?
Gymnosperms	.*?\|Rhabdospermum\|.*?
Gymnosperms	.*?\|Rhabdotocaulon\|.*?
Viruses	.*?\|Rhabdoviridae\|.*?
Bryophytes	.*?\|Rhabdoweisiaceae\|.*?
Bryophytes	.*?\|Rhachitheciaceae\|.*?
Bryophytes	.*?\|Rhacocarpaceae\|.*?
Plants	.*?\|Rhacophyllum\|.*?
Plants	.*?\|Rhacopteridium\|.*?
Angiosperms	.*?\|Rhamnaceae\|.*?
Tetrapoda	.*?\|Rheidae\|.*?
Angiosperms	.*?\|Rheum\|.*?
Angiosperms	.*?\|Rhinantheaeides\|.*?
Angiosperms	.*?\|Rhinanthus\|.*?
Tetrapoda	.*?\|Rhinolophidae\|.*?
Plants	.*?\|Rhipidion\|.*?
Vertebrata	.*?\|Rhipidistia\|.*?
Protists	.*?\|Rhizaria\|(.*?\|)?Radiolaria\|.*?
Protists	.*?\|Rhizaria\|(.*?\|)?Retaria\|$
Protists	.*?\|Rhizaria\|$
Angiosperms	.*?\|Rhizoalnoxylon\|.*?
Fungi	.*?\|Rhizoctomus\|.*?
Gymnosperms	.*?\|Rhizocupressinoxylon\|.*?
Vertebrata	.*?\|Rhizodontida\|.*?
Vertebrata	.*?\|Rhizodontiformes\|.*?
Bryophytes	.*?\|Rhizogoniaceae\|.*?
Plants	.*?\|Rhizolithes\|.*?
Plants	.*?\|Rhizomaspora\|.*?
Pteridophytes	.*?\|Rhizomopsis\|.*?
Fungi	.*?\|Rhizomorpha\|.*?
Fungi	.*?\|Rhizomorphites\|.*?
Angiosperms	.*?\|Rhizophoraceae\|.*?
Fungi	.*?\|Rhizophydiaceae\|.*?
Protists	.*?\|Rhizopodea\|.*?
Plants	.*?\|Rhizopterodendron\|.*?
Protists	.*?\|Rhodelphea\|.*?
Protists	.*?\|Rhodelphidia\|.*?
Plants	.*?\|Rhodomelites\|.*?
Plants	.*?\|Rhodomenites\|.*?
Rhodophyta	.*?\|Rhodophyta\|.*?
Protists	.*?\|Rhodoplantae\|$
Bacteria	.*?\|Rhodothermaeota\|.*?
Plants	.*?\|Rhodymenites\|.*?
Animals	.*?\|Rhombocorniculum\|.*?
Animals	.*?\|Rhombozoa\|.*?
Angiosperms	.*?\|Rhopalospermites\|.*?
Plants	.*?\|Rhynchogoniopsis\|.*?
Gymnosperms	.*?\|Rhynchogonium\|.*?
Plants	.*?\|Rhynchosperma\|.*?
Plants	.*?\|Rhyniaceae\|.*?
Arthropoda	.*?\|Rhynimonstrum\|.*?
Plants	.*?\|Rhyniopsida\|.*?
Life	.*?\|Rhyssophycus\|.*?
Pteridophytes	.*?\|Rhytidodendron\|.*?
Angiosperms	.*?\|Rhytidotheca\|.*?
Fungi	.*?\|Rhytismataceae\|.*?
Plants	.*?\|Ricaspora\|.*?
Bryophytes	.*?\|Ricciaceae\|.*?
Bryophytes	.*?\|Ricciales\|.*?
Pteridophytes	.*?\|Rienitsia\|.*?
Gymnosperms	.*?\|Rigbyocarpus\|.*?
Protists	.*?\|Rigidomastix\|.*?
Protists	.*?\|Rigifilida\|.*?
Bryophytes	.*?\|Rigodiaceae\|.*?
Plants	.*?\|Rimaspora\|.*?
Plants	.*?\|Rimospora\|.*?
Bacteria	.*?\|Rivularialithus\|.*?
Plants	.*?\|Robertiae\|.*?
Crustacea	.*?\|Roddyia\|.*?
Tetrapoda	.*?\|Rodentia\|.*?
Angiosperms	.*?\|Roella\|.*?
Angiosperms	.*?\|Rosaceae\|.*?
Angiosperms	.*?\|Rosales\|.*?
Fungi	.*?\|Roseofomes\|.*?
Angiosperms	.*?\|Rosmarinus\|.*?
Plants	.*?\|Rossovites\|.*?
Angiosperms	.*?\|Rosthornia\|.*?
Plants	.*?\|Rostriapollenites\|.*?
Mollusca	.*?\|Rostroconchia\|.*?
Plants	.*?\|Rothenbergia\|.*?
Animals	.*?\|Rotifera\|.*?
Protists	.*?\|Rotosphaerida\|.*?
Gymnosperms	.*?\|Rotundocarpus\|.*?
Viruses	.*?\|Rowavirales\|.*?
Angiosperms	.*?\|Royena\|.*?
Fungi	.*?\|Rozellida\|.*?
Fungi	.*?\|Rozellidea\|.*?
Fungi	.*?\|Rozellomycota\|.*?
Angiosperms	.*?\|Rubiaceae\|.*?
Angiosperms	.*?\|Rubiacites\|.*?
Plants	.*?\|Rubiaephyllum\|.*?
Angiosperms	.*?\|Rudbeckia\|.*?
Plants	.*?\|Rugasaccites\|.*?
Angiosperms	.*?\|Ruppiaceae\|.*?
Angiosperms	.*?\|Ruta\|.*?
Angiosperms	.*?\|Rutaceae\|.*?
Angiosperms	.*?\|Rutaceites\|.*?
Bryophytes	.*?\|Rutenbergiaceae\|.*?
Angiosperms	.*?\|Rutoxylon\|.*?
Fungi	.*?\|Rutstroemiaceae\|.*?
Angiosperms	.*?\|Ruyschioxylon\|.*?
Plants	.*?\|Saarodiscites\|.*?
Plants	.*?\|Saaropteris\|.*?
Annelida	.*?\|Sabellida\|.*?
Angiosperms	.*?\|Sabiaceae\|.*?
Plants	.*?\|Saccarisporites\|.*?
Bacteria	.*?\|Saccharibacteria\|.*?
Hemiptera	.*?\|Sacchiphantes\|.*?
Pteridophytes	.*?\|Saccolomataceae\|.*?
Plants	.*?\|Saccophycus\|.*?
Animals	.*?\|Saccorhytida\|.*?
Animals	.*?\|Sachitida\|.*?
Pteridophytes	.*?\|Sachyogyrus\|.*?
Angiosperms	.*?\|Sagina\|.*?
Animals	.*?\|Sagittidae\|.*?
Plants	.*?\|Sahnites\|.*?
Plants	.*?\|Sakristrobus\|.*?
Mollusca	.*?\|Salanyella\|.*?
Angiosperms	.*?\|Salicaceae\|.*?
Angiosperms	.*?\|Salicornites\|.*?
Actinopterygii	.*?\|Salmoniformes\|.*?
Angiosperms	.*?\|Salsola\|.*?
Arachnida	.*?\|Salticidae\|.*?
Angiosperms	.*?\|Salvia\|.*?
Pteridophytes	.*?\|Salviniaceae\|.*?
Plants	.*?\|Samarospermum\|.*?
Angiosperms	.*?\|Samolaceae\|.*?
Angiosperms	.*?\|Samolus\|.*?
Angiosperms	.*?\|Samydaceae\|.*?
Protists	.*?\|Sanchytriaceae\|.*?
Protists	.*?\|Sanchytriomycota\|.*?
Arthropoda	.*?\|Sanctacaris\|.*?
Viruses	.*?\|Sangervirae\|.*?
Angiosperms	.*?\|Santalaceae\|.*?
Angiosperms	.*?\|Santalales\|.*?
Angiosperms	.*?\|Santolina\|.*?
Viruses	.*?\|Saparoviridae\|.*?
Angiosperms	.*?\|Sapindaceae\|.*?
Angiosperms	.*?\|Sapindales\|.*?
Plants	.*?\|Sapindostrobus\|.*?
Angiosperms	.*?\|Saponaria\|.*?
Angiosperms	.*?\|Sapotaceae\|.*?
Protists	.*?\|Saprolegniales\|.*?
Protists	.*?\|SAR \(Stramenopiles, Alveolates, Rhizaria\)\|$
Protists	.*?\|Sarcodina\|$
Protists	.*?\|Sarcomastigophora\|(.*?\|)?Acantharia\|.*?
Protists	.*?\|Sarcomastigophora\|(.*?\|)?Filosa\|.*?
Protists	.*?\|Sarcomastigophora\|(.*?\|)?Mastigophora\|.*?
Protists	.*?\|Sarcomastigophora\|(.*?\|)?Testacea\|.*?
Protists	.*?\|Sarcomastigophora\|(.*?\|)?Tuber\|.*?
Protists	.*?\|Sarcomastigophora\|$
Protists	.*?\|Sarcomastigota\|.*?
Diptera	.*?\|Sarcophagidae\|.*?
Tetrapoda	.*?\|Sarcopterygii\|(.*?\|)?Tetrapoda\|.*?
Vertebrata	.*?\|Sarcopterygii\|$
Arachnida	.*?\|Sarcoptiformes\|.*?
Plants	.*?\|Sarcotaxus\|.*?
Chlorophyta	.*?\|Sarfatiella\|.*?
Pteridophytes	.*?\|Sarituma\|.*?
Angiosperms	.*?\|Sarothra\|.*?
Angiosperms	.*?\|Sarraceniaceae\|.*?
Viruses	.*?\|Sarthroviridae\|.*?
Plants	.*?\|Sastriipollenites\|.*?
Tetrapoda	.*?\|Satanellus\|.*?
Protists	.*?\|Satka\|.*?
Plants	.*?\|Satsangia\|.*?
Plants	.*?\|Satsangisaccites\|.*?
Angiosperms	.*?\|Satureja\|.*?
Lepidoptera	.*?\|Saturniidae\|.*?
Tetrapoda	.*?\|Sauria\|.*?
Psocodea	.*?\|Saurodectidae\|.*?
Angiosperms	.*?\|Saururaceae\|.*?
Angiosperms	.*?\|Saururus\|.*?
Angiosperms	.*?\|Saxifragales\|.*?
Plants	.*?\|Saxonia\|.*?
Angiosperms	.*?\|Scabiosa\|.*?
Plants	.*?\|Scabradiporites\|.*?
Plants	.*?\|Scabramonocolpites\|.*?
Plants	.*?\|Scabratriletes\|.*?
Animals	.*?\|Scaldiphora\|.*?
Animals	.*?\|Scalidophora\|.*?
Crustacea	.*?\|Scalpelliformes\|.*?
Angiosperms	.*?\|Scandix\|.*?
Bryophytes	.*?\|Scapaniaceae\|.*?
Mollusca	.*?\|Scaphopoda\|.*?
Plants	.*?\|Scapina\|.*?
Diptera	.*?\|Scathophagidae\|.*?
Diptera	.*?\|Scatopsidae\|.*?
Chlorophyta	.*?\|Scenedesmus\|.*?
Mollusca	.*?\|Scenellidae\|.*?
Mollusca	.*?\|Scenelloidea\|.*?
Mollusca	.*?\|Scenellopsis\|.*?
Fungi	.*?\|Scepasmatocarpion\|.*?
Angiosperms	.*?\|Schafarzikia\|.*?
Life	.*?\|Schafferia\|.*?
Angiosperms	.*?\|Scheuchzeria\|.*?
Angiosperms	.*?\|Schistostachyum\|.*?
Pteridophytes	.*?\|Schizaeaceae\|.*?
Protists	.*?\|Schizamoeba\|.*?
Pteridophytes	.*?\|Schizeaceae\|.*?
Animals	.*?\|Schizocoela\|$
Chlorophyta	.*?\|Schizomeris\|.*?
Bacteria	.*?\|Schizomycetes\|.*?
Plants	.*?\|Schizopollis\|.*?
Bacteria	.*?\|Schizotrichites\|.*?
Angiosperms	.*?\|Schlegeliaceae\|.*?
Plants	.*?\|Schleidenites\|.*?
Angiosperms	.*?\|Schmiedeliopsis\|.*?
Angiosperms	.*?\|Schoenus\|.*?
Angiosperms	.*?\|Schoepfiaceae\|.*?
Angiosperms	.*?\|Schrophulariaceae\|.*?
Plants	.*?\|Schuguria\|.*?
Angiosperms	.*?\|Schwalbea\|.*?
Pteridophytes	.*?\|Sciadisca\|.*?
Plants	.*?\|Sciadophyton\|.*?
Bryophytes	.*?\|Sciadophytopsis\|.*?
Plants	.*?\|Sciadopityspollenites\|.*?
Angiosperms	.*?\|Scilla\|.*?
Diptera	.*?\|Sciomyzidae\|.*?
Tetrapoda	.*?\|Sciuridae\|.*?
Angiosperms	.*?\|Scleranthus\|.*?
Plants	.*?\|Sclerocelyphus\|.*?
Angiosperms	.*?\|Sclerolaena\|.*?
Arthropoda	.*?\|Sclerophorata\|$
Fungi	.*?\|Sclerosporis\|.*?
Rhodophyta	.*?\|Sclerothamnium\|.*?
Fungi	.*?\|Sclerotiniaceae\|.*?
Tetrapoda	.*?\|Scolopacidae\|.*?
